nome,idade,salario,departamento,faixa_etaria
Carlos,53,7993,RH,Sênior
Ana,40,6829,RH,Sênior
Pedro,57,9575,TI,Sênior
Pedro,44,2555,TI,Sênior
Maria,57,5158,Financeiro,Sênior
Carlos,26,8659,RH,Jovem
Ana,36,6162,RH,Adulto
Pedro,20,8177,RH,Jovem
João,56,6292,TI,Sênior
João,57,6982,TI,Sênior
Pedro,50,9855,TI,Sênior
Ana,49,7807,Financeiro,Sênior
Ana,42,4664,RH,Sênior
Carlos,50,7347,RH,Sênior
Ana,32,4275,Financeiro,Adulto
Maria,48,5577,Financeiro,Sênior
João,33,6237,TI,Adulto
João,39,5828,Financeiro,Adulto
Carlos,21,2797,RH,Jovem
Ana,40,9352,RH,Sênior
João,47,6079,RH,Sênior
João,21,6396,Financeiro,Jovem
Pedro,32,3209,TI,Adulto
Carlos,26,4988,RH,Jovem
João,49,3368,TI,Sênior
Maria,51,8865,RH,Sênior
Maria,43,9751,RH,Sênior
Maria,21,6999,TI,Jovem
Carlos,34,7269,Financeiro,Adulto
Pedro,26,5240,Financeiro,Jovem
Ana,46,5446,TI,Sênior
Pedro,36,2855,RH,Adulto
Ana,45,9845,TI,Sênior
Pedro,29,5130,TI,Jovem
João,57,7964,TI,Sênior
Carlos,50,4770,TI,Sênior
Carlos,44,3534,Financeiro,Sênior
Pedro,46,9315,TI,Sênior
Maria,30,7888,RH,Adulto
Ana,59,9598,RH,Sênior
Carlos,46,4954,RH,Sênior
Carlos,58,4179,RH,Sênior
Carlos,44,9576,Financeiro,Sênior
Pedro,45,6728,RH,Sênior
João,48,4452,Financeiro,Sênior
Pedro,51,9495,RH,Sênior
Pedro,29,7185,Financeiro,Jovem
Carlos,51,5371,Financeiro,Sênior
Pedro,23,4249,TI,Jovem
Maria,40,5405,RH,Sênior
Carlos,56,9051,Financeiro,Sênior
Maria,35,5627,TI,Adulto
João,48,8654,RH,Sênior
Carlos,39,7427,Financeiro,Adulto
João,30,9691,Financeiro,Adulto
Maria,42,3287,Financeiro,Sênior
Carlos,24,4194,TI,Jovem
Ana,31,3014,RH,Adulto
Pedro,52,8039,TI,Sênior
Maria,22,2831,RH,Jovem
Carlos,48,9342,TI,Sênior
Ana,59,3710,Financeiro,Sênior
Carlos,23,9661,Financeiro,Jovem
Maria,35,9950,TI,Adulto
Ana,51,8291,RH,Sênior
Maria,33,9453,RH,Adulto
Carlos,35,3126,Financeiro,Adulto
João,35,2857,TI,Adulto
Pedro,52,6577,TI,Sênior
Carlos,55,4457,TI,Sênior
Maria,51,2981,RH,Sênior
Maria,44,8391,RH,Sênior
Pedro,31,9734,Financeiro,Adulto
Maria,35,4902,TI,Adulto
Carlos,21,9371,TI,Jovem
João,46,9495,RH,Sênior
João,36,8593,TI,Adulto
Ana,21,9613,RH,Jovem
João,33,6600,Financeiro,Adulto
Maria,49,7893,RH,Sênior
João,55,2594,Financeiro,Sênior
Ana,51,8368,Financeiro,Sênior
Ana,28,8215,RH,Jovem
Maria,54,3477,RH,Sênior
Carlos,27,6185,TI,Jovem
Carlos,58,4987,RH,Sênior
Ana,29,6966,RH,Jovem
Maria,41,5456,RH,Sênior
Pedro,58,7645,Financeiro,Sênior
Carlos,23,6015,RH,Jovem
Ana,41,5751,RH,Sênior
Ana,44,9054,TI,Sênior
Maria,54,4702,TI,Sênior
Maria,29,5273,RH,Jovem
João,23,6496,TI,Jovem
Maria,56,9130,RH,Sênior
Carlos,36,8807,RH,Adulto
Pedro,46,4462,RH,Sênior
João,46,9705,TI,Sênior
Carlos,53,4402,Financeiro,Sênior
Pedro,28,6871,Financeiro,Jovem
Carlos,36,8562,RH,Adulto
João,43,8611,RH,Sênior
Maria,32,9442,Financeiro,Adulto
Ana,26,6626,TI,Jovem
Maria,23,8274,Financeiro,Jovem
Carlos,36,8515,TI,Adulto
Ana,26,9202,Financeiro,Jovem
João,47,7595,RH,Sênior
Ana,35,6716,TI,Adulto
Ana,58,3816,RH,Sênior
João,21,4726,Financeiro,Jovem
Pedro,39,8841,TI,Adulto
Ana,32,8514,TI,Adulto
Ana,56,5011,RH,Sênior
Maria,51,8570,TI,Sênior
Ana,29,6727,RH,Jovem
Ana,56,9299,Financeiro,Sênior
Carlos,42,9572,Financeiro,Sênior
João,41,2799,Financeiro,Sênior
Pedro,59,8857,RH,Sênior
Maria,52,5960,RH,Sênior
Carlos,36,5621,RH,Adulto
Ana,28,7397,Financeiro,Jovem
Carlos,20,4717,RH,Jovem
João,20,9775,RH,Jovem
João,34,3734,TI,Adulto
Maria,25,6025,TI,Jovem
Pedro,47,7919,TI,Sênior
Maria,29,7303,Financeiro,Jovem
Ana,37,4216,RH,Adulto
Ana,43,3371,TI,Sênior
João,52,7583,TI,Sênior
Pedro,53,9944,Financeiro,Sênior
Maria,22,4067,Financeiro,Jovem
João,24,6613,RH,Jovem
Maria,33,9780,Financeiro,Adulto
Carlos,27,5668,TI,Jovem
João,44,4183,Financeiro,Sênior
Pedro,43,6964,Financeiro,Sênior
Pedro,58,8914,Financeiro,Sênior
Carlos,51,3794,TI,Sênior
João,58,4438,TI,Sênior
Maria,54,7417,RH,Sênior
Carlos,29,5482,RH,Jovem
Ana,53,9904,Financeiro,Sênior
Ana,50,7243,Financeiro,Sênior
Ana,50,5618,RH,Sênior
Maria,60,4577,TI,Sênior
João,41,8402,RH,Sênior
Maria,57,9771,Financeiro,Sênior
Pedro,55,5861,TI,Sênior
Maria,20,3061,RH,Jovem
Maria,34,7109,TI,Adulto
João,43,4410,Financeiro,Sênior
Maria,45,2840,RH,Sênior
Ana,34,7540,Financeiro,Adulto
Ana,51,6057,RH,Sênior
Pedro,48,4954,TI,Sênior
Carlos,51,4564,RH,Sênior
João,22,3920,TI,Jovem
João,30,8085,Financeiro,Adulto
João,29,3650,RH,Jovem
João,54,9137,RH,Sênior
Maria,21,4682,TI,Jovem
João,28,9321,Financeiro,Jovem
Pedro,32,3876,TI,Adulto
Pedro,54,6452,RH,Sênior
Maria,39,2548,Financeiro,Adulto
Carlos,59,2615,TI,Sênior
Carlos,22,5499,TI,Jovem
Pedro,38,7018,Financeiro,Adulto
João,30,4050,RH,Adulto
Carlos,56,3661,TI,Sênior
João,21,5516,Financeiro,Jovem
Carlos,49,4094,TI,Sênior
Maria,48,2763,TI,Sênior
Maria,32,9713,Financeiro,Adulto
Ana,40,6872,RH,Sênior
Ana,28,8767,TI,Jovem
Pedro,41,4183,TI,Sênior
Carlos,23,2974,TI,Jovem
João,28,8468,TI,Jovem
Maria,34,6126,RH,Adulto
João,32,3731,TI,Adulto
Pedro,36,4046,RH,Adulto
Pedro,53,4072,RH,Sênior
Maria,25,6708,RH,Jovem
Ana,22,7328,RH,Jovem
Maria,60,9720,Financeiro,Sênior
Carlos,53,8632,RH,Sênior
Maria,22,9864,TI,Jovem
Pedro,59,3309,Financeiro,Sênior
Pedro,21,6321,RH,Jovem
Maria,60,2729,RH,Sênior
João,53,5432,TI,Sênior
Carlos,33,7493,RH,Adulto
João,27,5572,Financeiro,Jovem
Pedro,49,9920,Financeiro,Sênior
Pedro,39,9708,RH,Adulto
João,53,7797,Financeiro,Sênior
João,23,3314,Financeiro,Jovem
Ana,31,7321,RH,Adulto
Maria,45,2734,TI,Sênior
João,34,9678,RH,Adulto
Ana,41,6519,RH,Sênior
Carlos,26,4197,RH,Jovem
Ana,56,3396,RH,Sênior
Pedro,27,9077,RH,Jovem
Pedro,44,7025,TI,Sênior
Pedro,48,9756,TI,Sênior
João,32,2753,Financeiro,Adulto
Maria,32,9819,RH,Adulto
Maria,30,8124,TI,Adulto
Pedro,59,6005,RH,Sênior
João,20,4920,RH,Jovem
João,34,4711,TI,Adulto
Maria,34,8532,RH,Adulto
Maria,41,8000,TI,Sênior
Ana,54,7942,TI,Sênior
João,36,3970,RH,Adulto
Carlos,50,8026,RH,Sênior
Maria,24,7111,RH,Jovem
Maria,31,3766,RH,Adulto
João,47,4328,RH,Sênior
Carlos,23,4250,Financeiro,Jovem
Ana,20,8940,RH,Jovem
Ana,58,5877,TI,Sênior
Ana,52,3045,TI,Sênior
Ana,42,5439,RH,Sênior
Carlos,38,9073,TI,Adulto
Ana,23,5503,TI,Jovem
João,49,8565,TI,Sênior
Pedro,22,3761,RH,Jovem
Ana,27,5844,TI,Jovem
Carlos,36,9606,Financeiro,Adulto
João,24,4352,Financeiro,Jovem
Maria,53,6610,RH,Sênior
João,22,7950,RH,Jovem
Pedro,55,3603,RH,Sênior
Carlos,50,9638,Financeiro,Sênior
João,53,9864,TI,Sênior
Carlos,23,9330,TI,Jovem
Maria,56,4253,TI,Sênior
Ana,36,9954,TI,Adulto
Carlos,57,8276,TI,Sênior
Ana,23,4992,TI,Jovem
Carlos,36,3708,TI,Adulto
Ana,30,7020,RH,Adulto
Carlos,47,5021,TI,Sênior
Carlos,48,7878,RH,Sênior
João,23,7201,Financeiro,Jovem
Pedro,48,8164,RH,Sênior
Maria,29,6535,RH,Jovem
Carlos,60,8679,RH,Sênior
Maria,40,6526,RH,Sênior
Ana,53,6194,RH,Sênior
Maria,37,6077,Financeiro,Adulto
Maria,48,8987,RH,Sênior
Pedro,21,5264,RH,Jovem
Ana,20,7788,RH,Jovem
Pedro,32,5193,RH,Adulto
Ana,31,6505,Financeiro,Adulto
João,55,4801,TI,Sênior
Carlos,39,5881,RH,Adulto
Ana,39,7624,RH,Adulto
Pedro,43,4352,Financeiro,Sênior
Ana,41,3224,RH,Sênior
Ana,33,8212,Financeiro,Adulto
João,59,6129,TI,Sênior
Ana,34,5476,RH,Adulto
Maria,56,3255,TI,Sênior
João,52,9729,Financeiro,Sênior
Maria,39,2704,RH,Adulto
Maria,49,6870,RH,Sênior
Maria,35,9899,TI,Adulto
João,33,4494,RH,Adulto
Maria,48,3425,RH,Sênior
João,32,4199,TI,Adulto
Carlos,33,3315,RH,Adulto
Ana,24,4663,Financeiro,Jovem
Carlos,56,7295,TI,Sênior
Ana,20,7038,TI,Jovem
Carlos,24,5256,RH,Jovem
Maria,29,2660,RH,Jovem
Carlos,40,9341,RH,Sênior
João,47,2729,Financeiro,Sênior
Carlos,33,8116,RH,Adulto
Maria,54,3130,RH,Sênior
Ana,55,8007,TI,Sênior
Maria,37,7728,Financeiro,Adulto
João,21,8064,RH,Jovem
João,39,3779,TI,Adulto
Carlos,32,7573,TI,Adulto
Pedro,55,3600,Financeiro,Sênior
Carlos,36,7266,TI,Adulto
João,31,7664,TI,Adulto
Maria,25,9652,Financeiro,Jovem
Carlos,28,4232,TI,Jovem
Carlos,32,4816,TI,Adulto
Ana,35,2623,TI,Adulto
João,44,6041,RH,Sênior
Maria,55,3429,TI,Sênior
Maria,49,9071,TI,Sênior
Carlos,22,6887,TI,Jovem
Pedro,59,2957,TI,Sênior
Ana,55,7369,RH,Sênior
Maria,50,3778,Financeiro,Sênior
Maria,26,5556,TI,Jovem
João,42,5522,RH,Sênior
Ana,29,5433,Financeiro,Jovem
Maria,46,9483,RH,Sênior
João,30,3711,RH,Adulto
Maria,24,3833,TI,Jovem
Maria,60,2713,RH,Sênior
Pedro,24,8133,TI,Jovem
João,22,4162,RH,Jovem
João,39,5309,TI,Adulto
Pedro,24,3897,RH,Jovem
Pedro,39,6117,TI,Adulto
Pedro,57,8410,RH,Sênior
Carlos,27,5377,Financeiro,Jovem
Ana,27,3633,TI,Jovem
João,54,5665,TI,Sênior
Maria,43,8210,RH,Sênior
Carlos,46,7207,TI,Sênior
Maria,53,6176,RH,Sênior
Maria,55,5611,RH,Sênior
Pedro,24,9231,TI,Jovem
Pedro,33,8610,TI,Adulto
Maria,46,3044,RH,Sênior
João,45,6168,RH,Sênior
Maria,58,2769,Financeiro,Sênior
Maria,27,7310,RH,Jovem
Pedro,51,3794,RH,Sênior
Carlos,54,2575,TI,Sênior
Carlos,26,2601,TI,Jovem
Carlos,51,6588,TI,Sênior
Maria,60,8335,RH,Sênior
Carlos,27,9949,RH,Jovem
João,49,3159,RH,Sênior
Carlos,32,9640,RH,Adulto
Pedro,35,7068,RH,Adulto
João,28,9389,TI,Jovem
João,27,3630,RH,Jovem
Carlos,49,7557,TI,Sênior
Carlos,47,3717,RH,Sênior
Pedro,54,8250,TI,Sênior
João,51,5472,TI,Sênior
João,45,3867,TI,Sênior
Maria,36,9483,Financeiro,Adulto
Ana,57,3505,TI,Sênior
Carlos,59,4267,RH,Sênior
João,23,7866,Financeiro,Jovem
Maria,38,8114,Financeiro,Adulto
Carlos,58,3020,RH,Sênior
Maria,24,7814,Financeiro,Jovem
Carlos,37,7896,RH,Adulto
Carlos,21,7556,TI,Jovem
Maria,36,5743,TI,Adulto
Maria,45,9326,Financeiro,Sênior
Pedro,32,3470,TI,Adulto
Ana,26,8344,TI,Jovem
Pedro,33,5809,RH,Adulto
Carlos,30,7994,RH,Adulto
Ana,37,6976,RH,Adulto
João,25,4982,TI,Jovem
Carlos,39,5756,TI,Adulto
Carlos,34,2826,TI,Adulto
Ana,55,8678,Financeiro,Sênior
João,48,6600,RH,Sênior
Ana,36,7989,TI,Adulto
João,28,9057,RH,Jovem
Maria,56,6096,TI,Sênior
João,56,5625,TI,Sênior
Maria,49,5805,Financeiro,Sênior
Carlos,50,8807,TI,Sênior
Ana,60,3279,RH,Sênior
Carlos,46,3730,TI,Sênior
Ana,20,8923,TI,Jovem
Ana,55,2752,RH,Sênior
Maria,38,7076,RH,Adulto
Maria,37,8481,Financeiro,Adulto
Carlos,30,8563,RH,Adulto
Carlos,55,6731,Financeiro,Sênior
Maria,22,5508,RH,Jovem
Maria,27,5920,Financeiro,Jovem
Pedro,33,3704,TI,Adulto
João,32,4700,RH,Adulto
Pedro,39,9054,Financeiro,Adulto
Ana,22,5358,TI,Jovem
Carlos,39,2706,TI,Adulto
João,47,9906,RH,Sênior
Maria,39,4287,TI,Adulto
Ana,42,8293,Financeiro,Sênior
Maria,36,9369,TI,Adulto
Pedro,54,8923,TI,Sênior
Pedro,53,3265,RH,Sênior
Carlos,27,3713,TI,Jovem
Maria,54,6509,RH,Sênior
Maria,60,4914,TI,Sênior
Maria,40,4825,TI,Sênior
Carlos,54,3416,TI,Sênior
João,41,3092,RH,Sênior
Ana,51,5784,RH,Sênior
Pedro,39,5411,RH,Adulto
Ana,36,4003,TI,Adulto
João,29,3008,TI,Jovem
João,50,8399,TI,Sênior
João,26,5731,Financeiro,Jovem
Pedro,26,3171,Financeiro,Jovem
João,53,5930,RH,Sênior
Carlos,37,5513,RH,Adulto
Pedro,56,5478,RH,Sênior
Maria,29,9278,RH,Jovem
Ana,27,4170,TI,Jovem
João,31,5291,TI,Adulto
Maria,20,8232,Financeiro,Jovem
Carlos,38,7688,Financeiro,Adulto
João,27,3379,RH,Jovem
Pedro,28,7367,TI,Jovem
Carlos,57,3631,TI,Sênior
Carlos,34,3264,RH,Adulto
Ana,47,9575,TI,Sênior
Ana,32,6938,RH,Adulto
Carlos,59,6186,TI,Sênior
João,53,7610,TI,Sênior
João,37,8060,RH,Adulto
João,37,6648,Financeiro,Adulto
Carlos,39,4143,RH,Adulto
Carlos,29,3528,TI,Jovem
Pedro,33,6212,TI,Adulto
Ana,55,7657,TI,Sênior
Carlos,43,7426,TI,Sênior
Ana,45,7234,Financeiro,Sênior
João,35,4913,Financeiro,Adulto
Maria,47,8042,RH,Sênior
Carlos,32,8155,Financeiro,Adulto
João,40,5574,RH,Sênior
João,25,9024,RH,Jovem
João,52,6983,TI,Sênior
João,36,5726,TI,Adulto
Ana,26,7899,TI,Jovem
Pedro,52,4480,TI,Sênior
Pedro,41,3941,RH,Sênior
João,43,9000,RH,Sênior
João,56,6876,RH,Sênior
Pedro,30,9405,TI,Adulto
Ana,25,5852,RH,Jovem
Pedro,60,3460,RH,Sênior
Maria,23,4053,Financeiro,Jovem
Pedro,53,4927,RH,Sênior
Maria,26,3741,TI,Jovem
Ana,40,3961,TI,Sênior
Pedro,48,4980,TI,Sênior
João,27,7220,TI,Jovem
Carlos,58,8951,Financeiro,Sênior
Pedro,58,5367,Financeiro,Sênior
João,47,2962,RH,Sênior
Ana,21,6663,TI,Jovem
Maria,40,8356,Financeiro,Sênior
Ana,35,7293,RH,Adulto
Maria,40,7475,Financeiro,Sênior
João,30,7688,RH,Adulto
Carlos,59,5198,TI,Sênior
Carlos,22,4350,TI,Jovem
Pedro,45,6403,RH,Sênior
Ana,34,8485,TI,Adulto
Pedro,20,6898,TI,Jovem
Carlos,30,5995,TI,Adulto
João,26,6107,RH,Jovem
Pedro,22,9114,RH,Jovem
João,23,4061,RH,Jovem
Pedro,50,7536,TI,Sênior
Carlos,39,8504,TI,Adulto
Pedro,34,3051,Financeiro,Adulto
Ana,28,9887,TI,Jovem
Carlos,34,3303,TI,Adulto
Pedro,30,7270,Financeiro,Adulto
Maria,29,6862,RH,Jovem
Carlos,37,9471,Financeiro,Adulto
Carlos,22,3407,TI,Jovem
Carlos,39,6306,Financeiro,Adulto
Ana,53,6535,TI,Sênior
Carlos,31,6175,Financeiro,Adulto
Ana,52,7038,RH,Sênior
Pedro,46,4203,TI,Sênior
Pedro,52,3799,RH,Sênior
João,54,5861,RH,Sênior
Carlos,40,4248,Financeiro,Sênior
Pedro,57,7344,TI,Sênior
Pedro,44,5116,RH,Sênior
Maria,48,4379,TI,Sênior
João,60,2987,TI,Sênior
Carlos,45,2629,TI,Sênior
Maria,25,8770,TI,Jovem
Carlos,31,4456,RH,Adulto
João,21,4187,Financeiro,Jovem
Pedro,23,8480,RH,Jovem
Ana,38,9478,Financeiro,Adulto
Maria,32,7474,RH,Adulto
Pedro,21,5337,TI,Jovem
Maria,60,5064,TI,Sênior
Pedro,27,9357,RH,Jovem
Ana,28,3015,Financeiro,Jovem
João,44,5708,RH,Sênior
Ana,35,3990,RH,Adulto
Pedro,32,6895,Financeiro,Adulto
João,37,9866,RH,Adulto
Ana,59,7304,TI,Sênior
Pedro,45,5756,Financeiro,Sênior
Carlos,26,5770,RH,Jovem
Maria,54,5482,RH,Sênior
Carlos,47,9162,RH,Sênior
Carlos,55,4706,TI,Sênior
Maria,49,7221,Financeiro,Sênior
Maria,30,8349,TI,Adulto
Carlos,37,4948,TI,Adulto
Ana,47,5414,RH,Sênior
Ana,31,4060,TI,Adulto
Pedro,41,4117,TI,Sênior
Ana,37,8858,RH,Adulto
João,26,5931,RH,Jovem
Maria,49,3732,Financeiro,Sênior
Maria,42,7962,TI,Sênior
Maria,28,6252,TI,Jovem
Maria,26,8111,Financeiro,Jovem
João,28,5535,RH,Jovem
Ana,34,4074,RH,Adulto
Carlos,31,9366,RH,Adulto
Maria,33,9793,TI,Adulto
Ana,59,5012,RH,Sênior
Carlos,51,3863,TI,Sênior
Maria,59,8160,Financeiro,Sênior
Pedro,52,2966,TI,Sênior
Pedro,58,4727,Financeiro,Sênior
João,27,6161,RH,Jovem
João,28,7987,Financeiro,Jovem
Maria,40,5401,RH,Sênior
Pedro,32,8208,RH,Adulto
Carlos,28,4687,TI,Jovem
Carlos,41,8000,RH,Sênior
Pedro,46,7059,TI,Sênior
João,54,9774,TI,Sênior
Maria,32,6649,RH,Adulto
Maria,45,7407,TI,Sênior
João,36,5844,RH,Adulto
Ana,40,4358,Financeiro,Sênior
Maria,27,3490,RH,Jovem
Ana,28,5691,RH,Jovem
Pedro,58,8900,TI,Sênior
João,59,5201,TI,Sênior
Ana,32,5937,TI,Adulto
João,30,8304,Financeiro,Adulto
Maria,60,8992,RH,Sênior
Carlos,31,4774,RH,Adulto
Ana,50,8566,RH,Sênior
Pedro,22,7261,RH,Jovem
Maria,58,9849,Financeiro,Sênior
Carlos,36,6378,Financeiro,Adulto
Pedro,50,9416,Financeiro,Sênior
Pedro,24,4852,TI,Jovem
João,46,9313,RH,Sênior
Maria,29,7968,TI,Jovem
Ana,25,4272,Financeiro,Jovem
João,54,9115,TI,Sênior
Maria,27,3467,Financeiro,Jovem
Maria,55,3297,RH,Sênior
Pedro,58,9490,TI,Sênior
Pedro,43,6274,RH,Sênior
João,52,9973,TI,Sênior
Maria,50,9250,Financeiro,Sênior
Pedro,52,7199,TI,Sênior
Carlos,52,6769,RH,Sênior
Maria,58,5485,Financeiro,Sênior
João,33,3452,TI,Adulto
Ana,25,4230,RH,Jovem
João,60,4678,RH,Sênior
Maria,51,6330,Financeiro,Sênior
Pedro,60,7288,RH,Sênior
Ana,49,5441,RH,Sênior
Pedro,36,8146,RH,Adulto
Pedro,46,3501,Financeiro,Sênior
João,32,6002,RH,Adulto
João,52,4734,TI,Sênior
Carlos,59,9274,RH,Sênior
Maria,46,9784,TI,Sênior
Carlos,41,7068,TI,Sênior
João,35,8649,TI,Adulto
Carlos,39,9745,RH,Adulto
João,43,4949,TI,Sênior
João,22,7598,Financeiro,Jovem
João,46,4162,TI,Sênior
Carlos,27,8341,RH,Jovem
Ana,38,7607,Financeiro,Adulto
João,22,5996,RH,Jovem
Ana,56,5855,TI,Sênior
João,53,6727,TI,Sênior
João,20,3038,Financeiro,Jovem
João,22,8795,RH,Jovem
Maria,22,5210,TI,Jovem
Maria,34,7162,RH,Adulto
Pedro,42,3678,RH,Sênior
Pedro,33,3707,Financeiro,Adulto
Ana,48,5315,Financeiro,Sênior
Ana,31,9607,TI,Adulto
Pedro,41,5565,TI,Sênior
Ana,37,9292,Financeiro,Adulto
Ana,51,6551,TI,Sênior
Pedro,31,4204,Financeiro,Adulto
Carlos,39,9502,RH,Adulto
Maria,55,2534,RH,Sênior
Carlos,28,4278,Financeiro,Jovem
Carlos,27,7140,TI,Jovem
Maria,20,2897,RH,Jovem
Pedro,46,8070,TI,Sênior
Carlos,24,3737,Financeiro,Jovem
João,20,5216,TI,Jovem
João,54,2686,RH,Sênior
João,26,7824,TI,Jovem
Carlos,42,7069,TI,Sênior
João,58,8904,RH,Sênior
João,25,6424,TI,Jovem
Pedro,21,2707,Financeiro,Jovem
Carlos,42,6769,Financeiro,Sênior
Carlos,27,4318,TI,Jovem
Maria,36,6591,Financeiro,Adulto
Ana,46,9582,RH,Sênior
Maria,60,9993,Financeiro,Sênior
Pedro,36,7751,RH,Adulto
Carlos,49,6224,RH,Sênior
Pedro,56,6985,RH,Sênior
Maria,27,3778,Financeiro,Jovem
Maria,40,6124,Financeiro,Sênior
João,47,4214,RH,Sênior
Maria,57,4656,Financeiro,Sênior
Ana,28,8449,RH,Jovem
Pedro,36,7480,RH,Adulto
Pedro,37,8305,RH,Adulto
Carlos,53,9843,TI,Sênior
Ana,26,7856,RH,Jovem
Pedro,31,8960,RH,Adulto
Maria,53,3537,Financeiro,Sênior
Maria,41,3885,RH,Sênior
Pedro,53,9645,RH,Sênior
Ana,55,9029,Financeiro,Sênior
Maria,51,9074,TI,Sênior
Pedro,21,7419,Financeiro,Jovem
Ana,32,9250,RH,Adulto
Pedro,46,3664,Financeiro,Sênior
Ana,40,5590,TI,Sênior
Maria,52,8745,RH,Sênior
Maria,38,4182,TI,Adulto
Pedro,22,6035,TI,Jovem
Pedro,34,2999,Financeiro,Adulto
Ana,53,7482,Financeiro,Sênior
Ana,50,7658,RH,Sênior
Pedro,43,8592,RH,Sênior
Ana,42,6811,Financeiro,Sênior
Maria,28,3361,RH,Jovem
Pedro,46,7833,Financeiro,Sênior
Pedro,33,6827,RH,Adulto
João,35,7995,TI,Adulto
Pedro,51,3696,RH,Sênior
Carlos,24,8300,Financeiro,Jovem
Carlos,41,4974,TI,Sênior
João,37,8898,RH,Adulto
Ana,59,3231,RH,Sênior
Pedro,39,7236,Financeiro,Adulto
Carlos,36,5187,TI,Adulto
João,47,8833,RH,Sênior
Maria,55,3724,TI,Sênior
Ana,39,2576,RH,Adulto
Carlos,54,5720,TI,Sênior
Ana,38,6607,RH,Adulto
Maria,38,2686,RH,Adulto
Ana,49,2760,TI,Sênior
Ana,21,8227,TI,Jovem
Ana,38,9889,TI,Adulto
João,59,5406,Financeiro,Sênior
Carlos,24,4314,TI,Jovem
Ana,54,7632,TI,Sênior
João,37,6482,RH,Adulto
Maria,40,9675,RH,Sênior
Ana,55,3876,RH,Sênior
João,50,5421,RH,Sênior
Carlos,29,6375,RH,Jovem
Maria,25,5836,Financeiro,Jovem
Carlos,30,4476,Financeiro,Adulto
Ana,43,4611,Financeiro,Sênior
Maria,46,7913,TI,Sênior
Pedro,25,9323,Financeiro,Jovem
Ana,49,6495,RH,Sênior
Pedro,57,8359,TI,Sênior
João,45,3951,RH,Sênior
Maria,21,7321,RH,Jovem
Maria,48,8368,TI,Sênior
João,44,3928,TI,Sênior
Carlos,49,6621,TI,Sênior
João,56,3397,RH,Sênior
Pedro,51,9469,Financeiro,Sênior
Carlos,52,5713,TI,Sênior
Ana,52,9046,TI,Sênior
Carlos,29,7594,TI,Jovem
Carlos,59,6225,TI,Sênior
Ana,41,4440,TI,Sênior
Maria,21,6138,RH,Jovem
João,60,3473,TI,Sênior
Maria,58,3547,TI,Sênior
Pedro,38,7946,TI,Adulto
Ana,37,8914,RH,Adulto
João,50,6974,RH,Sênior
Ana,20,8275,TI,Jovem
Pedro,58,5290,TI,Sênior
Carlos,54,8603,RH,Sênior
Carlos,29,5226,Financeiro,Jovem
Ana,40,5929,TI,Sênior
Carlos,54,7838,RH,Sênior
Pedro,25,5086,TI,Jovem
Ana,26,7036,Financeiro,Jovem
Maria,44,9874,RH,Sênior
João,30,5571,RH,Adulto
Maria,24,8534,Financeiro,Jovem
Maria,49,8276,RH,Sênior
Pedro,34,6779,RH,Adulto
João,45,3724,RH,Sênior
Ana,41,2504,TI,Sênior
Maria,24,5556,TI,Jovem
Pedro,47,4599,RH,Sênior
Pedro,31,4447,RH,Adulto
Carlos,42,3569,Financeiro,Sênior
Pedro,44,8499,TI,Sênior
João,23,6945,RH,Jovem
Maria,20,6315,TI,Jovem
João,34,4966,TI,Adulto
Carlos,23,3337,TI,Jovem
Carlos,31,4071,RH,Adulto
Ana,55,4520,RH,Sênior
Maria,20,9669,RH,Jovem
Maria,25,9733,Financeiro,Jovem
Maria,48,9783,Financeiro,Sênior
Ana,27,6529,RH,Jovem
Ana,28,3474,TI,Jovem
Carlos,50,7030,RH,Sênior
Carlos,37,6616,Financeiro,Adulto
Carlos,58,3314,RH,Sênior
Pedro,57,7969,TI,Sênior
Ana,26,9031,RH,Jovem
João,56,5142,Financeiro,Sênior
João,43,6828,RH,Sênior
Carlos,33,7207,RH,Adulto
Maria,46,8519,RH,Sênior
João,32,6024,RH,Adulto
Maria,24,6730,Financeiro,Jovem
Pedro,40,7854,Financeiro,Sênior
Carlos,49,7121,RH,Sênior
Pedro,27,9466,TI,Jovem
Maria,33,7329,TI,Adulto
João,47,2943,TI,Sênior
Maria,30,7212,TI,Adulto
Ana,49,4451,Financeiro,Sênior
Ana,28,4756,RH,Jovem
Carlos,47,4744,TI,Sênior
Carlos,42,8567,Financeiro,Sênior
Ana,47,6183,Financeiro,Sênior
Pedro,42,7628,RH,Sênior
Ana,53,3487,RH,Sênior
Carlos,52,4037,TI,Sênior
Ana,41,4183,RH,Sênior
Carlos,37,9655,RH,Adulto
Ana,36,4258,TI,Adulto
João,58,3858,RH,Sênior
Ana,59,6847,Financeiro,Sênior
Pedro,44,6532,TI,Sênior
Maria,44,9595,RH,Sênior
Carlos,31,8434,RH,Adulto
Carlos,21,3430,RH,Jovem
Ana,45,9888,TI,Sênior
Ana,38,3339,Financeiro,Adulto
Pedro,30,3579,RH,Adulto
Carlos,25,6629,RH,Jovem
Maria,44,6417,Financeiro,Sênior
Carlos,28,4753,TI,Jovem
Maria,35,7620,Financeiro,Adulto
João,35,2915,TI,Adulto
Carlos,46,4538,TI,Sênior
Maria,60,5068,RH,Sênior
Ana,60,4282,TI,Sênior
Maria,42,5202,RH,Sênior
Carlos,59,4777,RH,Sênior
